#LID	RA	Dec	35	38	41	42	45	48	51
0003303936	307.881	33.775	-99.999	-99.999	12.029	12.045	10.835	9.689	-99.999
0003602764	249.898	36.4917	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0003602766	250.23	36.4847	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0003602775	251.135	36.2572	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0003702789	250.12	36.8211	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0003702790	250.289	36.9767	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0003702793	250.882	36.7594	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0003800118	12.4842	39.2572	-99.999	12.106	12.551	12.113	10.916	9.424	-99.999
0003802803	248.988	37.9675	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0003900197	13.1687	40.7714	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0003902801	222.005	38.4675	-99.999	-99.999	12.859	12.927	11.524	10.355	-99.999
0004000045	4.26125	40.9461	-99.999	-99.999	12.094	12.187	10.783	9.609	-99.999
0004000163	12.0783	41.5975	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0004000169	12.4158	40.8389	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0004000170	12.4542	41.1922	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0004000173	12.6142	41.7303	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0004000183	13.1658	41.5247	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0004000184	13.1817	40.9397	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0004000185	13.32	41.1711	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0004100146	12.6525	42.1903	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0004100148	12.7192	41.9253	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0004100150	13.0879	42.3264	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0004100158	13.5354	42.1078	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0004202810	258.247	42.3358	-99.999	-99.999	13.106	13.204	11.877	10.729	-99.999
0004604128	355.373	47.5956	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0005401862	257.551	54.4911	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
