#DM	RA	Dec	U	B1	B	B2	V2	V1	V	G
-14.03277 	167.848	-14.9764	11.858	11.053	9.584	10.634	-99.999	9.846	 9.036	9.872
-34.07262 	167.794	-35.5264	14.452	13.553	12.065	13.084	-99.999	12.267	11.433	12.258
+15.02301 	167.938	14.3903	7.078	6.545	5.597	7.031	-99.999	7.02	 6.306	7.449
-59.03116 	167.69	-60.3764	6.707	7.158	6.33	7.865	-99.999	7.819	 7.106	8.226
-57.04387 	167.732	-58.4597	6.698	6.624	5.803	7.358	-99.999	7.572	 6.881	8.082
-22.03095 	167.905	-22.8267	5.16	4.421	3.531	5.033	-99.999	5.161	 4.461	5.648
-60.02598 	167.738	-60.7431	8.478	8.874	8.055	9.593	-99.999	9.56	 8.854	9.991
-73.22009 	167.948	-15.11	14.382	13.545	12.08	13.087	-99.999	12.29	11.467	12.286
+55.01446 	168.18	54.8897	7.335	6.721	5.802	7.248	-99.999	7.334	 6.636	7.81
-60.02606 	167.785	-61.11	8.296	8.671	7.824	9.341	-99.999	9.232	 8.522	9.639
-64.01636 	167.74	-65.4097	8.878	8.733	7.763	9.169	-99.999	8.897	 8.163	9.238
-61.22015 	168.026	-2.54333	13.562	12.995	11.688	12.829	-99.999	12.239	11.459	12.392
-49.05919 	167.887	-49.9433	9.321	8.807	7.816	9.194	-99.999	9.033	 8.308	9.404
+41.02168 	168.16	40.5397	9.155	8.506	7.595	9.049	-99.999	9.158	 8.455	9.626
+36.02162 	168.144	35.8064	7.556	7.288	6.225	7.526	-99.999	7.159	 6.413	7.46
-20.03367 	168.009	-21.3433	9.487	9.2	8.117	9.418	-99.999	9.043	 8.300	9.343
-25.08519 	167.997	-26.1267	8.571	8.196	7.037	8.28	-99.999	7.808	 7.053	8.06
-00.02417 	168.082	0.0897222	9.334	9.056	7.966	9.265	-99.999	8.885	 8.143	9.182
-47.06591 	167.945	-48.4767	10.646	10.149	9.29	10.806	-99.999	10.937	10.243	11.425
+36.02165 	168.193	35.7397	10.408	10.261	9.319	10.732	-99.999	10.502	 9.782	10.854
-31.08847 	168.055	-32.4269	10.754	9.156	7.487	8.447	-99.999	7.158	 6.343	7.216
-35.07049 	168.045	-35.7936	11.269	10.881	9.725	10.976	-99.999	10.447	 9.686	10.686
-42.06806 	168.016	-43.6769	9.684	9.111	8.132	9.527	-99.999	9.507	 8.791	9.918
-17.03321 	168.116	-18.4936	6.491	5.987	5.122	6.635	-99.999	6.786	 6.097	7.289
-36.07031 	168.064	-37.5769	11.24	10.797	9.583	10.785	-99.999	10.267	 9.499	10.483
-14.03282 	168.148	-15.4936	10.824	10.613	9.552	10.876	-99.999	10.516	 9.776	10.826
-20.03374 	168.133	-21.7436	9.971	8.746	7.189	8.203	-99.999	7.199	 6.390	7.261
-60.02629 	167.967	-60.6936	7.696	8.136	7.303	8.835	-99.999	8.78	 8.061	9.198
-70.01336 	167.875	-71.4269	9.873	8.668	7.135	8.149	-99.999	7.155	 6.341	7.221
-00.02420 	168.282	0.306111	9.529	9.007	7.791	9.006	-99.999	8.378	 7.610	8.593
-48.06263 	168.144	-49.0939	6.154	5.533	4.599	6.043	-99.999	6.071	 5.368	6.524
+05.02463 	168.316	4.47278	11.513	10.689	9.224	10.261	-99.999	9.52	 8.708	9.54
          	168.307	0.239444	13.48	12.59	11.135	12.174	-99.999	11.139	10.307	11.112
-33.07566 	168.225	-34.3939	9.652	9.43	8.376	9.702	-99.999	9.323	 8.584	9.631
-17.03326 	168.292	-18.1608	9.178	8.956	7.902	9.226	-99.999	8.855	 8.111	9.154
-57.04420 	168.162	-58.6439	7.772	8.202	7.391	8.956	-99.999	9.033	 8.336	9.502
-59.03190 	168.148	-60.3106	6.161	5.203	4.271	5.712	-99.999	5.349	 4.607	5.663
-32.07942 	168.304	-33.2608	10.448	10.14	9.021	10.3	-99.999	9.874	 9.122	10.145
-49.05937 	168.242	-49.7275	8.582	7.805	6.486	7.611	-99.999	6.89	 6.119	7.083
-52.04336 	168.222	-53.4442	11.04	10.825	9.977	11.503	-99.999	11.593	10.899	12.055
+20.02572 	168.45	20.1392	8.435	8.053	6.905	8.167	-99.999	7.693	 6.935	7.952
-43.06872 	168.316	-44.3775	10.188	8.636	6.933	7.879	-99.999	6.615	 5.790	6.632
-60.02665 	168.221	-60.7275	8.81	9.051	8.208	9.721	-99.999	9.579	 8.860	9.965
-63.01860 	168.188	-64.1608	5.293	4.991	4.156	5.701	-99.999	5.912	 5.219	6.422
+74.00456 	168.852	73.4719	9.973	9.318	7.975	9.065	-99.999	8.418	 7.629	8.524
+74.00456 	168.852	73.4719	9.958	9.301	7.942	9.048	-99.999	8.384	 7.589	8.508
          	168.852	73.4719	12.502	10.908	9.221	10.171	-99.999	8.879	 8.048	8.89
+00.02761 	168.456	0.0611111	5.893	5.264	4.402	5.924	-99.999	6.09	 5.396	6.59
-49.05943 	168.315	-50.1275	8.04	7.408	6.423	7.816	-99.999	7.593	 6.863	7.934
+24.02332 	168.533	23.8389	8.146	7.963	7.144	8.695	-99.999	8.919	 8.232	9.436
+21.02298 	168.525	20.5222	3.376	2.709	1.776	3.243	-99.999	3.293	 2.576	3.749
+08.02476 	168.498	8.07222	8.579	7.668	6.27	7.357	-99.999	6.594	 5.805	6.734
-51.05466 	168.33	-52.1942	11.129	10.46	9.577	11.071	-99.999	11.119	10.416	11.575
+16.02234 	168.564	15.4389	3.927	3.249	2.362	3.873	-99.999	4.025	 3.318	4.523
-48.06279 	168.398	-48.9111	10.894	10.65	9.615	10.963	-99.999	10.656	 9.922	10.986
-52.04350 	168.4	-53.2278	9.072	7.95	6.44	7.46	-99.999	6.544	 5.750	6.645
-58.03315 	168.383	-59.6111	5.178	5.444	4.653	6.231	-99.999	6.424	 5.733	6.937
-42.06825 	168.498	-42.9778	10.142	9.599	8.608	9.988	-99.999	9.874	 9.153	10.257
-52.04355 	168.453	-52.8444	7.693	7.141	6.175	7.567	-99.999	7.524	 6.813	7.934
-48.06286 	168.499	-48.8281	11.255	10.659	9.762	11.251	-99.999	11.329	10.626	11.797
-60.02698 	168.425	-60.7444	8.574	8.665	7.762	9.209	-99.999	8.846	 8.111	9.172
-21.03268 	168.608	-22.7447	11.255	10.997	9.914	11.219	-99.999	10.784	10.041	11.064
-26.08434 	168.597	-26.9281	11.981	11.678	10.555	11.818	-99.999	11.372	10.619	11.637
-62.01928 	168.425	-63.3778	11.294	10.832	9.619	10.827	-99.999	10.3	 9.531	10.502
+23.02322 	168.805	23.105	8.968	7.423	5.808	6.791	-99.999	5.483	 4.673	5.581
-22.03102 	168.708	-23.095	11.648	10.864	9.442	10.506	-99.999	9.802	 9.003	9.857
-22.03101 	168.706	-23.6617	10.015	9.852	8.82	10.162	-99.999	9.794	 9.053	10.099
+59.01362 	168.997	59.1217	8.783	8.19	7.233	8.64	-99.999	8.639	 7.932	9.058
-41.06431 	168.703	-42.1783	9.243	9.138	8.303	9.842	-99.999	10.012	 9.321	10.502
-60.02715 	168.599	-61.1617	9.515	9.748	8.918	10.456	-99.999	10.488	 9.782	10.938
-17.03337 	168.794	-18.1283	13.112	12.207	10.688	11.701	-99.999	10.781	 9.954	10.748
-17.03336 	168.794	-18.1283	13.199	12.291	10.775	11.796	-99.999	10.86	10.025	10.818
-39.06992 	168.735	-40.0783	12.161	11.644	10.398	11.578	-99.999	11.031	10.263	11.228
-58.03351 	168.641	-59.0283	7.95	8.481	7.685	9.258	-99.999	9.357	 8.663	9.838
+53.01480 	169.006	52.7714	7.321	7.084	6.11	7.483	-99.999	7.257	 6.536	7.6
          	169.006	52.7714	9.044	8.835	7.802	9.11	-99.999	8.771	 8.019	9.066
+05.02468 	168.866	4.955	9.014	9.056	8.246	9.792	-99.999	10.02	 9.335	10.527
-43.06899 	168.748	-43.7283	10.41	8.97	7.286	8.241	-99.999	7.039	 6.216	7.059
-59.03241 	168.654	-60.6617	9.448	9.808	8.97	10.5	-99.999	10.393	 9.683	10.813
+14.02367 	168.958	13.3047	8.164	7.28	5.878	6.962	-99.999	6.121	 5.329	6.245
-50.05828 	168.79	-51.3453	9.436	8.927	7.919	9.283	-99.999	9.108	 8.381	9.464
-58.03366 	168.742	-59.1786	8.198	8.66	7.859	9.423	-99.999	9.48	 8.790	9.943
+02.02406 	168.96	2.07139	9.909	9.699	8.733	10.142	-99.999	9.923	 9.196	10.282
+13.02379 	169.007	12.8547	7.471	7.006	6.051	7.468	-99.999	7.375	 6.654	7.766
+13.02378 	169.007	12.6047	7.236	6.683	5.822	7.344	-99.999	7.51	 6.817	8.017
-60.02730 	168.781	-60.6786	10.473	9.807	8.855	10.276	-99.999	10.189	 9.471	10.587
-60.02732 	168.776	-61.2619	10.472	10.447	9.434	10.796	-99.999	9.998	 9.200	10.1
-21.03274 	168.96	-22.2953	10.478	10.242	9.161	10.47	-99.999	10.07	 9.321	10.359
-25.08554 	168.952	-25.6953	13.307	12.475	11.001	12.045	-99.999	11.276	10.457	11.293
-41.06438 	168.903	-42.6119	8.295	8.076	7.063	8.43	-99.999	8.158	 7.425	8.491
-43.06907 	168.896	-44.3953	8.501	7.972	7.012	8.42	-99.999	8.4	 7.683	8.821
-58.03372 	168.816	-59.4119	8.206	8.732	7.924	9.506	-99.999	9.554	 8.858	10.021
-69.01501 	168.717	-70.3619	8.058	7.768	6.909	8.405	-99.999	8.533	 7.826	8.979
-02.03312 	169.05	-3.46222	6.445	6.934	6.161	7.774	-99.999	8.068	 7.385	8.618
-38.07027 	168.965	-39.3289	8.408	8.222	7.154	8.482	-99.999	8.096	 7.353	8.394
-52.04388 	168.907	-53.0622	10.721	10.442	9.578	11.075	-99.999	11.18	10.473	11.601
-02.03313 	169.074	-3.74556	10.4	10.031	8.884	10.136	-99.999	9.693	 8.939	9.96
-29.08959 	169.067	-30.1789	13.891	12.691	11.132	12.157	-99.999	10.866	10.036	10.878
-13.03333 	169.127	-14.6792	13.195	12.264	10.787	11.825	-99.999	10.826	 9.994	10.791
-02.03315 	169.174	-3.64583	5.394	4.689	3.76	5.187	-99.999	5.167	 4.463	5.595
-06.03344 	169.243	-7.12917	6.937	6.383	5.405	6.8	-99.999	6.818	 6.107	7.232
-45.06837 	169.143	-45.8792	7.092	6.803	5.82	7.208	-99.999	7.022	 6.297	7.39
-19.22072 	169.083	-57.5625	14.888	13.784	12.449	13.539	-99.999	12.333	11.546	12.484
+02.02409 	169.31	2.02056	9.262	7.783	6.135	7.099	-99.999	5.993	 5.176	6.037
-01.02505 	169.327	-1.97944	12.567	11.743	10.264	11.312	-99.999	10.58	 9.771	10.612
-27.07978 	169.274	-27.8128	12.99	12.054	10.562	11.581	-99.999	10.603	 9.771	10.573
+41.02176 	169.475	40.8206	9.517	8.938	8.053	9.525	-99.999	9.659	 8.963	10.154
+26.02189 	169.433	25.4706	8.101	7.506	6.572	8.007	-99.999	8.05	 7.354	8.51
-37.07146 	169.296	-38.0128	6.918	6.316	5.404	6.863	-99.999	6.945	 6.239	7.412
-58.03407 	169.201	-58.8461	9.708	9.599	8.771	10.309	-99.999	10.421	 9.729	10.885
-60.02765 	169.187	-60.8294	9.597	9.409	8.562	10.095	-99.999	10.278	 9.575	10.745
-41.06450 	169.309	-41.9294	6.968	6.396	5.506	6.997	-99.999	7.138	 6.445	7.639
          	169.246	-62.8461	13.912	13.292	12.131	13.411	-99.999	12.69	11.912	12.851
+46.01713 	169.593	45.8536	10.742	10.316	9.157	10.389	-99.999	9.915	 9.156	10.157
-32.07996 	169.41	-33.5297	7.74	7.503	6.485	7.844	-99.999	7.571	 6.837	7.908
-34.07345 	169.407	-34.7297	7.244	6.95	5.969	7.361	-99.999	7.163	 6.433	7.518
-37.07152 	169.396	-38.3797	9.444	9.146	8.035	9.322	-99.999	8.919	 8.173	9.209
          	169.272	-62.7294	14.48	13.454	12.088	13.224	-99.999	12.173	11.371	12.258
+32.02132 	169.572	31.5536	4.782	4.585	3.547	4.878	-99.999	4.533	 3.791	4.846
-35.07111 	169.427	-36.5297	8.907	8.225	6.944	8.091	-99.999	7.453	 6.686	7.665
-52.04414 	169.363	-53.1964	9.978	9.828	8.987	10.515	-99.999	10.655	 9.958	11.135
-61.02168 	169.298	-62.6797	12.656	11.791	10.857	12.289	-99.999	12.101	11.372	12.476
-62.01952 	169.297	-62.7797	12.517	11.609	10.663	12.104	-99.999	11.915	11.200	12.274
          	169.297	-62.7797	13.82	12.973	12.042	13.46	-99.999	13.285	12.543	13.654
-62.01954 	169.323	-62.6964	11.755	10.865	9.937	11.388	-99.999	11.211	10.487	11.608
-62.01955 	169.323	-62.7297	12.695	11.928	10.976	12.428	-99.999	12.258	11.533	12.617
          	169.322	-62.7797	14.627	13.764	12.407	13.533	-99.999	12.492	11.665	12.579
          	169.348	-62.7964	13.156	12.315	11.394	12.823	-99.999	12.6	11.853	12.945
          	169.348	-62.8131	14.679	13.93	12.604	13.773	-99.999	12.86	12.059	12.982
          	169.347	-62.8297	13.786	12.95	11.627	12.759	-99.999	11.834	11.047	11.962
+33.02098 	169.651	33.0867	7.074	5.885	4.331	5.359	-99.999	4.334	 3.510	4.406
+12.02319 	169.604	11.9869	7.319	6.67	5.765	7.241	-99.999	7.355	 6.655	7.835
-04.03049 	169.572	-5.06306	8.692	8.378	7.235	8.49	-99.999	8.032	 7.281	8.292
-35.07113 	169.502	-36.5797	9.109	8.977	7.975	9.348	-99.999	9.033	 8.295	9.358
          	169.375	-62.6631	13.238	12.469	11.53	12.964	-99.999	12.861	12.116	13.224
          	169.375	-62.6797	13.66	13.044	11.729	12.878	-99.999	12.234	11.449	12.37
          	169.374	-62.7131	14.359	13.518	12.2	13.357	-99.999	12.389	11.581	12.493
          	169.374	-62.7297	14.248	13.151	11.685	12.752	-99.999	11.648	10.846	11.716
-62.01958 	169.374	-62.7464	13.877	12.958	11.603	12.69	-99.999	11.703	10.903	11.802
-62.01956 	169.374	-62.7464	12.492	11.635	10.687	12.107	-99.999	11.93	11.223	12.313
-67.01703 	169.319	-67.8131	10.601	8.996	7.341	8.308	-99.999	6.891	 6.063	6.913
-62.01960 	169.4	-62.7297	13.169	12.314	11.133	12.375	-99.999	11.575	10.783	11.724
          	169.399	-62.7631	13.448	12.511	11.566	12.992	-99.999	12.746	12.014	13.098
-49.06030 	169.502	-50.63	9.903	9.329	8.463	9.973	-99.999	10.145	 9.446	10.635
          	169.426	-62.6131	14.001	13.25	11.942	13.077	-99.999	12.192	11.394	12.31
-58.03433 	169.478	-59.23	7.304	6.964	6.111	7.64	-99.999	7.835	 7.137	8.317
-62.01961 	169.45	-62.7633	13.005	12.108	11.171	12.602	-99.999	12.391	11.652	12.745
          	169.45	-62.7967	14.443	13.116	11.523	12.534	-99.999	11.248	10.405	11.23
-09.03258 	169.662	-10.1133	10.487	10.002	8.789	9.994	-99.999	9.478	 8.720	9.706
-73.22016 	169.657	-12.9633	14.05	13.15	11.634	12.625	-99.999	11.777	10.952	11.769
          	169.476	-62.7467	14.415	13.154	11.631	12.685	-99.999	11.449	10.627	11.457
+38.02225 	169.789	38.1867	5.417	4.868	3.947	5.4	-99.999	5.47	 4.764	5.934
-48.06354 	169.586	-48.78	7.94	7.302	6.4	7.885	-99.999	7.997	 7.297	8.489
          	169.502	-62.6967	14.314	13.446	12.135	13.258	-99.999	12.314	11.508	12.405
+02.02411 	169.734	1.65333	8.335	7.583	6.259	7.393	-99.999	6.688	 5.912	6.872
+06.02431 	169.817	5.66972	10.905	10.499	9.335	10.59	-99.999	10.058	 9.292	10.292
-52.04440 	169.669	-52.6969	9.912	10.171	9.364	10.949	-99.999	11.134	10.452	11.647
-59.03334 	169.623	-60.2469	8.353	7.621	6.75	8.258	-99.999	8.159	 7.439	8.547
-00.02420 	169.853	-1.64694	7.722	7.427	6.369	7.695	-99.999	7.367	 6.630	7.684
-13.03345 	169.829	-14.7803	6.171	5.358	4.006	5.127	-99.999	4.341	 3.560	4.514
+00.02769 	169.881	0.180278	8.836	8.639	7.597	8.941	-99.999	8.63	 7.899	8.945
+06.02433 	169.917	6.18611	10.63	10.305	9.144	10.396	-99.999	9.948	 9.197	10.211
-29.09003 	169.845	-30.3306	7.925	7.737	6.895	8.429	-99.999	8.628	 7.930	9.114
-39.07035 	169.818	-40.2639	9.454	9.132	8.04	9.342	-99.999	8.982	 8.234	9.278
-46.06957 	169.818	-47.4972	9.149	8.58	7.686	9.169	-99.999	9.266	 8.565	9.744
-48.06367 	169.813	-48.8806	11.505	10.69	9.334	10.433	-99.999	9.747	 8.969	9.917
-73.00828 	169.566	-74.1636	8.774	8.59	7.737	9.251	-99.999	9.311	 8.594	9.73
+66.00717 	170.235	65.8358	12.396	11.481	10.076	11.143	-99.999	10.121	 9.299	10.123
-47.06741 	169.967	-48.3642	8.913	8.483	7.625	9.163	-99.999	9.327	 8.633	9.821
-63.01881 	169.867	-64.5806	6.871	6.583	5.582	6.945	-99.999	6.716	 5.992	7.056
+06.02436 	170.116	5.48583	11.604	11.295	10.141	11.398	-99.999	10.931	10.177	11.182
-61.22066 	170.128	-1.6975	11.987	11.592	10.442	11.697	-99.999	11.228	10.476	11.475
-27.08013 	170.077	-28.3308	9.396	8.51	7.128	8.221	-99.999	7.464	 6.682	7.62
-45.06883 	170.025	-46.2475	10.613	10.445	9.43	10.79	-99.999	10.451	 9.714	10.768
-34.07381 	170.111	-34.8308	12.056	11.639	10.449	11.662	-99.999	11.167	10.409	11.404
-36.07124 	170.104	-37.5308	8.987	8.322	7.376	8.818	-99.999	8.82	 8.106	9.252
-78.00638 	169.627	-79.6639	7.158	6.646	5.695	7.11	-99.999	7.053	 6.337	7.467
-52.04473 	170.069	-53.6475	9.675	9.044	7.815	8.992	-99.999	8.301	 7.539	8.514
-22.03121 	170.213	-23.2144	9.231	8.953	7.852	9.149	-99.999	8.747	 8.000	9.026
-48.06384 	170.14	-49.0644	9.547	9.192	8.357	9.89	-99.999	10.057	 9.364	10.547
+06.02437 	170.292	6.03556	4.366	3.85	3.002	4.527	-99.999	4.728	 4.033	5.244
+00.02771 	170.28	0.481111	10.526	10.333	9.276	10.599	-99.999	10.229	 9.488	10.536
-74.00801 	169.904	-75.1475	6.593	6.135	5.275	6.79	-99.999	6.953	 6.253	7.444
+57.01316 	170.46	57.0689	7.22	6.598	5.673	7.106	-99.999	7.136	 6.431	7.581
-71.01238 	170.025	-71.9978	6.271	6.31	5.473	7.008	-99.999	7.095	 6.395	7.561
+46.01717 	170.457	45.3186	8.863	8.37	7.425	8.848	-99.999	8.79	 8.079	9.199
+07.02440 	170.368	6.63556	7.66	7.383	6.357	7.696	-99.999	7.413	 6.686	7.737
+35.02241 	170.45	34.8686	9.545	9.027	8.063	9.477	-99.999	9.426	 8.711	9.835
          	170.39	5.28528	15.291	14.334	12.8	13.878	-99.999	13.088	12.279	13.102
-19.03242 	170.344	-20.4481	11.698	10.81	9.328	10.349	-99.999	9.436	 8.610	9.423
-53.04498 	170.242	-54.4811	3.404	3.53	2.725	4.304	-99.999	4.56	 3.874	5.098
-58.03496 	170.243	-58.6981	9.257	8.587	7.302	8.46	-99.999	7.791	 7.019	7.983
-59.03376 	170.234	-60.1647	7.665	7.987	7.158	8.696	-99.999	8.64	 7.937	9.076
+19.02443 	170.464	18.2019	9.894	9.318	8.072	9.228	-99.999	8.684	 7.909	8.888
-65.01656 	170.287	-65.9481	10.145	9.963	8.943	10.305	-99.999	10.01	 9.278	10.337
-52.04495 	170.427	-52.9317	10.102	9.593	8.728	10.244	-99.999	10.368	 9.672	10.862
-48.06404 	170.47	-48.9483	8.194	7.999	7.171	8.719	-99.999	8.902	 8.210	9.404
+44.02083 	170.698	43.485	7.298	6.574	5.293	6.437	-99.999	5.764	 4.995	5.975
+18.02481 	170.637	17.435	9.569	8.75	7.412	8.529	-99.999	7.813	 7.039	7.988
+34.02217 	170.695	33.2183	9.145	8.633	7.706	9.137	-99.999	9.118	 8.420	9.552
-38.07092 	170.603	-39.0983	7.797	7.247	6.375	7.889	-99.999	8.025	 7.328	8.524
-42.06925 	170.59	-43.315	10.656	10.443	9.389	10.712	-99.999	10.371	 9.633	10.68
-43.07006 	170.611	-44.6486	8.173	7.551	6.303	7.482	-99.999	6.864	 6.104	7.086
-49.06097 	170.592	-49.9319	9.578	9.101	8.143	9.556	-99.999	9.438	 8.719	9.83
-60.02865 	170.56	-60.7319	8.426	8.65	7.83	9.386	-99.999	9.496	 8.795	9.974
-52.04507 	170.627	-53.3653	7.332	6.701	5.842	7.355	-99.999	7.455	 6.757	7.933
-79.22056 	170.747	-19.6653	15.482	14.425	12.908	13.909	-99.999	12.987	12.141	12.951
+20.02594 	170.841	19.8847	10.718	10.584	9.597	10.98	-99.999	10.7	 9.968	11.025
+07.02444 	170.842	6.35139	10.621	10.27	9.103	10.348	-99.999	9.881	 9.131	10.127
+00.02782 	170.832	0.134722	9.946	8.585	6.962	7.943	-99.999	6.874	 6.054	6.917
-67.01727 	170.599	-67.7819	10.568	10.275	9.195	10.509	-99.999	10.107	 9.357	10.403
          	171.312	78.2675	15.913	14.935	13.558	14.63	-99.999	13.438	12.646	13.527
-62.01982 	170.666	-63.5486	9.197	9.069	8.212	9.723	-99.999	9.705	 8.998	10.126
+35.02246 	170.945	34.2344	9.841	9.193	8.307	9.802	-99.999	9.94	 9.240	10.428
-17.03367 	170.849	-18.7822	5.978	5.623	4.637	6.016	-99.999	5.802	 5.070	6.153
-35.07163 	170.812	-36.1656	8.745	7.499	5.911	6.913	-99.999	5.819	 5.001	5.864
          	171.359	78.2508	15.385	14.429	13.062	14.127	-99.999	12.987	12.191	13.051
+38.02234 	170.978	37.2178	7.845	7.226	6.272	7.681	-99.999	7.639	 6.922	8.047
-76.00662 	170.478	-77.5986	7.224	6.655	5.711	7.133	-99.999	7.134	 6.424	7.564
-56.04449 	170.788	-56.7822	6.384	5.71	4.869	6.417	-99.999	6.543	 5.841	7.022
+11.02348 	170.974	10.5344	4.91	4.486	3.492	4.873	-99.999	4.681	 3.947	5.045
          	170.97	8.55111	14.512	13.573	12.106	13.145	-99.999	12.014	11.185	12.005
+04.02455 	170.962	3.61778	10.414	9.99	8.805	10.034	-99.999	9.545	 8.792	9.77
-24.09719 	170.938	-25.1156	11.786	11.499	10.398	11.692	-99.999	11.281	10.537	11.564
+47.01869 	171.106	46.9011	9.685	9.075	8.131	9.567	-99.999	9.554	 8.833	9.97
+02.02418 	171.009	1.41778	7.469	6.858	5.606	6.789	-99.999	6.159	 5.395	6.388
-35.07172 	170.938	-36.0822	7.526	6.9	6.035	7.553	-99.999	7.677	 6.982	8.17
-52.04524 	170.882	-53.1822	9.472	8.904	8.029	9.541	-99.999	9.681	 8.991	10.179
-37.07219 	170.958	-38.4825	10.076	9.709	8.528	9.754	-99.999	9.265	 8.506	9.499
-49.06116 	170.92	-50.0656	11.194	10.17	8.728	9.793	-99.999	8.941	 8.150	9.08
-64.01657 	170.858	-64.9489	4.894	4.862	4.032	5.576	-99.999	5.777	 5.091	6.293
-00.02437 	171.082	0.434167	11.06	10.469	9.221	10.395	-99.999	9.859	 9.092	10.073
-56.04456 	170.94	-56.6825	9.726	9.41	8.277	9.539	-99.999	9.096	 8.344	9.363
          	171.122	9.40083	15.114	14.522	13.171	14.346	-99.999	13.697	12.892	13.815
-72.01128 	170.799	-73.2656	11.068	10.558	9.351	10.564	-99.999	10.048	 9.291	10.291
-73.00843 	170.779	-74.2656	12.12	11.305	9.976	11.123	-99.999	10.186	 9.388	10.308
-58.03567 	170.975	-59.4825	9.528	9.242	8.382	9.891	-99.999	10.056	 9.350	10.506
-60.02893 	170.988	-61.3492	8.851	9.245	8.406	9.933	-99.999	9.834	 9.121	10.233
-10.03260 	171.164	-10.8492	9.009	7.53	5.851	6.803	-99.999	5.645	 4.823	5.668
-41.06529 	171.122	-42.6661	5.375	5.72	4.934	6.529	-99.999	6.798	 6.115	7.34
+12.02335 	171.25	11.4339	9.403	8.131	6.578	7.587	-99.999	6.608	 5.804	6.678
-58.03575 	171.078	-59.2828	8.578	8.618	7.793	9.353	-99.999	9.519	 8.823	10.008
-16.03244 	171.227	-17.6828	4.871	4.293	3.347	4.782	-99.999	4.766	 4.057	5.197
          	171.272	-5.93278	14.027	13.261	11.854	12.94	-99.999	12.268	11.475	12.362
+43.02113 	171.389	42.6172	8.771	8.597	7.586	8.932	-99.999	8.599	 7.871	8.915
-71.01248 	171.05	-72.2494	5.331	5.479	4.65	6.201	-99.999	6.278	 5.562	6.739
+56.01518 	171.489	55.8503	7.992	7.303	6.031	7.199	-99.999	6.53	 5.751	6.731
-60.02911 	171.19	-61.6494	10.168	9.314	7.825	8.862	-99.999	8.047	 7.231	8.061
-41.06533 	171.3	-42.3331	10.967	10.24	9.307	10.754	-99.999	10.794	10.085	11.243
+27.02021 	171.451	26.7669	8.097	7.584	6.636	8.047	-99.999	8.01	 7.301	8.429
-42.06962 	171.322	-43.1497	13.556	13.142	11.999	13.24	-99.999	12.758	11.990	13.007
-42.06971 	171.322	-43.1831	12.443	11.721	10.431	11.584	-99.999	10.917	10.132	11.086
-42.06963 	171.322	-43.2331	13.592	12.679	11.319	12.415	-99.999	11.606	10.828	11.758
-62.02003 	171.227	-63.4328	7.989	7.682	6.803	8.294	-99.999	8.113	 7.385	8.477
-35.07189 	171.366	-36.0664	7.481	6.786	5.497	6.648	-99.999	5.988	 5.223	6.197
+51.01664 	171.563	50.3669	11.853	11.458	10.26	11.463	-99.999	10.931	10.155	11.116
+04.02463 	171.462	3.86694	7.213	6.775	5.803	7.204	-99.999	7.074	 6.348	7.454
-37.07235 	171.387	-37.7497	9.944	8.421	6.883	7.89	-99.999	6.676	 5.881	6.827
-42.06974 	171.373	-43.2664	13.355	12.593	11.282	12.424	-99.999	11.693	10.905	11.872
-42.06976 	171.398	-43.2331	12.434	11.883	10.697	11.948	-99.999	11.368	10.596	11.584
-42.06977 	171.423	-43.2664	13.661	12.772	11.416	12.54	-99.999	11.75	10.939	11.89
-42.06978 	171.423	-43.2831	13.449	12.619	11.234	12.343	-99.999	11.541	10.758	11.69
-38.07127 	171.46	-38.8664	9.719	9.602	8.643	10.052	-99.999	9.779	 9.054	10.122
-42.06981 	171.448	-43.1664	13.648	12.742	11.372	12.489	-99.999	11.713	10.915	11.859
-14.03322 	171.532	-15.7167	11.278	11.151	10.133	11.491	-99.999	11.128	10.390	11.424
-42.06983 	171.474	-43.2	12.933	12.003	10.575	11.664	-99.999	10.785	 9.994	10.91
+11.02353 	171.597	10.4167	9.911	9.621	8.522	9.798	-99.999	9.395	 8.649	9.681
-63.01893 	171.452	-63.9667	6.083	5.819	4.799	6.15	-99.999	5.902	 5.168	6.237
+04.02466 	171.687	3.85	11.916	11.657	10.562	11.862	-99.999	11.274	10.529	11.548
-42.06992 	171.599	-43.5667	8.075	7.37	6.413	7.833	-99.999	7.779	 7.062	8.185
-51.05699 	171.569	-52.2167	10.074	9.593	8.727	10.246	-99.999	10.403	 9.710	10.91
+03.02502 	171.711	3	8.195	7.718	6.52	7.739	-99.999	7.261	 6.489	7.499
+03.02503 	171.711	2.98333	9.947	9.231	7.881	8.98	-99.999	8.361	 7.572	8.481
          	171.65	-43.25	13.551	12.69	11.327	12.429	-99.999	11.649	10.859	11.804
-24.09749 	171.715	-25.4336	11.617	11.411	10.323	11.62	-99.999	11.185	10.432	11.445
-58.03620 	171.636	-59.4336	7.506	8.057	7.267	8.849	-99.999	8.971	 8.274	9.45
-60.02941 	171.651	-61.1169	4.952	5.022	4.212	5.781	-99.999	5.955	 5.263	6.46
+41.02190 	171.903	40.1997	11.577	11.02	9.804	10.978	-99.999	10.45	 9.696	10.663
-11.03098 	171.812	-12.3503	6.923	6.553	5.547	6.917	-99.999	6.658	 5.929	6.992
